knot_id_base,number_of_crossings,is_alternating,signature,s_invariant_qc,all5_ge3,no_khovanov_ge3of4,G_abs_s_minus_sigma,G_abs_abs_s_minus_abs_sigma,khovanov_F_support_size,khovanov_F_q_minus_2t_diagonal_count
15a52881,15,1,0,0,False,False,0.0,0.0,30,2
15a52882,15,1,6,6,False,False,0.0,0.0,30,2
15a52883,15,1,8,8,False,False,0.0,0.0,30,2
15a52884,15,1,6,6,False,False,0.0,0.0,30,2
15a52885,15,1,2,2,False,False,0.0,0.0,30,2
15a52886,15,1,2,2,False,False,0.0,0.0,30,2
15a52887,15,1,2,2,False,False,0.0,0.0,30,2
15a52888,15,1,8,8,False,False,0.0,0.0,30,2
15a52889,15,1,6,6,False,False,0.0,0.0,30,2
15a52890,15,1,4,4,False,False,0.0,0.0,30,2
15a52891,15,1,2,2,False,False,0.0,0.0,30,2
15a52892,15,1,2,2,False,False,0.0,0.0,30,2
15a52893,15,1,4,4,False,False,0.0,0.0,30,2
15a52894,15,1,6,6,False,False,0.0,0.0,30,2
15a52895,15,1,2,2,False,False,0.0,0.0,30,2
15a52896,15,1,4,4,False,False,0.0,0.0,30,2
15a52897,15,1,2,2,False,False,0.0,0.0,30,2
15a52898,15,1,0,0,False,False,0.0,0.0,30,2
15a52899,15,1,2,2,False,False,0.0,0.0,30,2
15a52900,15,1,2,2,False,False,0.0,0.0,30,2
15a52901,15,1,0,0,False,False,0.0,0.0,30,2
15a52902,15,1,0,0,False,False,0.0,0.0,30,2
15a52903,15,1,2,2,False,False,0.0,0.0,30,2
15a52904,15,1,2,2,False,False,0.0,0.0,30,2
15a52905,15,1,2,2,False,False,0.0,0.0,30,2
15a52906,15,1,8,8,False,False,0.0,0.0,30,2
15a52907,15,1,4,4,False,False,0.0,0.0,30,2
15a52908,15,1,8,8,False,False,0.0,0.0,30,2
15a52909,15,1,0,0,False,False,0.0,0.0,30,2
15a52910,15,1,2,2,False,False,0.0,0.0,30,2
15a52911,15,1,2,2,False,False,0.0,0.0,30,2
15a52912,15,1,6,6,False,False,0.0,0.0,30,2
15a52913,15,1,6,6,False,False,0.0,0.0,30,2
15a52914,15,1,6,6,False,False,0.0,0.0,30,2
15a52915,15,1,6,6,False,False,0.0,0.0,30,2
15a52916,15,1,6,6,False,False,0.0,0.0,30,2
15a52917,15,1,4,4,False,False,0.0,0.0,30,2
15a52918,15,1,2,2,False,False,0.0,0.0,30,2
15a52919,15,1,0,0,False,False,0.0,0.0,30,2
15a52920,15,1,4,4,False,False,0.0,0.0,30,2
15a52921,15,1,2,2,False,False,0.0,0.0,30,2
15a52922,15,1,4,4,False,False,0.0,0.0,30,2
15a52923,15,1,4,4,False,False,0.0,0.0,30,2
15a52924,15,1,0,0,False,False,0.0,0.0,30,2
15a52925,15,1,2,2,False,False,0.0,0.0,30,2
15a52926,15,1,2,2,False,False,0.0,0.0,30,2
15a52927,15,1,2,2,False,False,0.0,0.0,30,2
15a52928,15,1,6,6,False,False,0.0,0.0,30,2
15a52929,15,1,2,2,False,False,0.0,0.0,30,2
15a52930,15,1,2,2,False,False,0.0,0.0,30,2
15a52931,15,1,2,2,False,False,0.0,0.0,30,2
15a52932,15,1,0,0,False,False,0.0,0.0,30,2
15a52933,15,1,2,2,False,False,0.0,0.0,30,2
15a52934,15,1,0,0,False,False,0.0,0.0,30,2
15a52935,15,1,0,0,False,False,0.0,0.0,30,2
15a52936,15,1,0,0,False,False,0.0,0.0,30,2
15a52937,15,1,2,2,False,False,0.0,0.0,30,2
15a52938,15,1,4,4,False,False,0.0,0.0,30,2
15a52939,15,1,4,4,False,False,0.0,0.0,30,2
15a52940,15,1,2,2,False,False,0.0,0.0,30,2
15a52941,15,1,2,2,False,False,0.0,0.0,30,2
15a52942,15,1,0,0,False,False,0.0,0.0,30,2
15a52943,15,1,2,2,False,False,0.0,0.0,30,2
15a52944,15,1,0,0,False,False,0.0,0.0,30,2
15a52945,15,1,2,2,False,False,0.0,0.0,30,2
15a52946,15,1,2,2,False,False,0.0,0.0,30,2
15a52947,15,1,0,0,False,False,0.0,0.0,30,2
15a52948,15,1,2,2,False,False,0.0,0.0,30,2
15a52949,15,1,0,0,False,False,0.0,0.0,30,2
15a52950,15,1,2,2,False,False,0.0,0.0,30,2
15a52951,15,1,4,4,False,False,0.0,0.0,30,2
15a52952,15,1,2,2,False,False,0.0,0.0,30,2
15a52953,15,1,4,4,False,False,0.0,0.0,30,2
15a52954,15,1,2,2,False,False,0.0,0.0,30,2
15a52955,15,1,2,2,False,False,0.0,0.0,30,2
15a52956,15,1,6,6,False,False,0.0,0.0,30,2
15a52957,15,1,6,6,False,False,0.0,0.0,30,2
15a52958,15,1,2,2,False,False,0.0,0.0,30,2
15a52959,15,1,6,6,False,False,0.0,0.0,30,2
15a52960,15,1,6,6,False,False,0.0,0.0,30,2
15a52961,15,1,2,2,False,False,0.0,0.0,30,2
15a52962,15,1,2,2,False,False,0.0,0.0,30,2
15a52963,15,1,4,4,False,False,0.0,0.0,30,2
15a52964,15,1,0,0,False,False,0.0,0.0,30,2
15a52965,15,1,2,2,False,False,0.0,0.0,30,2
15a52966,15,1,4,4,False,False,0.0,0.0,30,2
15a52967,15,1,2,2,False,False,0.0,0.0,30,2
15a52968,15,1,2,2,False,False,0.0,0.0,30,2
15a52969,15,1,4,4,False,False,0.0,0.0,30,2
15a52970,15,1,2,2,False,False,0.0,0.0,30,2
15a52971,15,1,0,0,False,False,0.0,0.0,30,2
15a52972,15,1,0,0,False,False,0.0,0.0,30,2
15a52973,15,1,2,2,False,False,0.0,0.0,30,2
15a52974,15,1,0,0,False,False,0.0,0.0,30,2
15a52975,15,1,2,2,False,False,0.0,0.0,30,2
15a52976,15,1,0,0,False,False,0.0,0.0,30,2
15a52977,15,1,2,2,False,False,0.0,0.0,30,2
15a52978,15,1,2,2,False,False,0.0,0.0,30,2
15a52979,15,1,2,2,False,False,0.0,0.0,30,2
15a52980,15,1,2,2,False,False,0.0,0.0,30,2
15a52981,15,1,2,2,False,False,0.0,0.0,30,2
15a52982,15,1,2,2,False,False,0.0,0.0,30,2
15a52983,15,1,0,0,False,False,0.0,0.0,30,2
15a52984,15,1,2,2,False,False,0.0,0.0,30,2
15a52985,15,1,0,0,False,False,0.0,0.0,30,2
15a52986,15,1,2,2,False,False,0.0,0.0,30,2
15a52987,15,1,2,2,False,False,0.0,0.0,30,2
15a52988,15,1,0,0,False,False,0.0,0.0,30,2
15a52989,15,1,2,2,False,False,0.0,0.0,30,2
15a52990,15,1,0,0,False,False,0.0,0.0,30,2
15a52991,15,1,2,2,False,False,0.0,0.0,30,2
15a52992,15,1,0,0,False,False,0.0,0.0,30,2
15a52993,15,1,0,0,False,False,0.0,0.0,30,2
15a52994,15,1,0,0,False,False,0.0,0.0,30,2
15a52995,15,1,0,0,False,False,0.0,0.0,30,2
15a52996,15,1,0,0,False,False,0.0,0.0,30,2
15a52997,15,1,2,2,False,False,0.0,0.0,30,2
15a52998,15,1,0,0,False,False,0.0,0.0,30,2
15a52999,15,1,2,2,False,False,0.0,0.0,30,2
15a53000,15,1,8,8,False,False,0.0,0.0,30,2
15a53001,15,1,6,6,False,False,0.0,0.0,30,2
15a53002,15,1,4,4,False,False,0.0,0.0,30,2
15a53003,15,1,2,2,False,False,0.0,0.0,30,2
15a53004,15,1,0,0,False,False,0.0,0.0,30,2
15a53005,15,1,4,4,False,False,0.0,0.0,30,2
15a53006,15,1,2,2,False,False,0.0,0.0,30,2
15a53007,15,1,2,2,False,False,0.0,0.0,30,2
15a53008,15,1,0,0,False,False,0.0,0.0,30,2
15a53009,15,1,4,4,False,False,0.0,0.0,30,2
15a53010,15,1,2,2,False,False,0.0,0.0,30,2
15a53011,15,1,0,0,False,False,0.0,0.0,30,2
15a53012,15,1,8,8,False,False,0.0,0.0,30,2
15a53013,15,1,4,4,False,False,0.0,0.0,30,2
15a53014,15,1,6,6,False,False,0.0,0.0,30,2
15a53015,15,1,2,2,False,False,0.0,0.0,30,2
15a53016,15,1,0,0,False,False,0.0,0.0,30,2
15a53017,15,1,6,6,False,False,0.0,0.0,30,2
15a53018,15,1,4,4,False,False,0.0,0.0,30,2
15a53019,15,1,4,4,False,False,0.0,0.0,30,2
15a53020,15,1,2,2,False,False,0.0,0.0,30,2
15a53021,15,1,4,4,False,False,0.0,0.0,30,2
15a53022,15,1,2,2,False,False,0.0,0.0,30,2
15a53023,15,1,4,4,False,False,0.0,0.0,30,2
15a53024,15,1,2,2,False,False,0.0,0.0,30,2
15a53025,15,1,2,2,False,False,0.0,0.0,30,2
15a53026,15,1,0,0,False,False,0.0,0.0,30,2
15a53027,15,1,0,0,False,False,0.0,0.0,30,2
15a53028,15,1,4,4,False,False,0.0,0.0,30,2
15a53029,15,1,8,8,False,False,0.0,0.0,30,2
15a53030,15,1,2,2,False,False,0.0,0.0,30,2
15a53031,15,1,4,4,False,False,0.0,0.0,30,2
15a53032,15,1,6,6,False,False,0.0,0.0,30,2
15a53033,15,1,4,4,False,False,0.0,0.0,30,2
15a53034,15,1,6,6,False,False,0.0,0.0,30,2
15a53035,15,1,4,4,False,False,0.0,0.0,30,2
15a53036,15,1,2,2,False,False,0.0,0.0,30,2
15a53037,15,1,0,0,False,False,0.0,0.0,30,2
15a53038,15,1,2,2,False,False,0.0,0.0,30,2
15a53039,15,1,4,4,False,False,0.0,0.0,30,2
15a53040,15,1,2,2,False,False,0.0,0.0,30,2
15a53041,15,1,6,6,False,False,0.0,0.0,30,2
15a53042,15,1,4,4,False,False,0.0,0.0,30,2
15a53043,15,1,0,0,False,False,0.0,0.0,30,2
15a53044,15,1,2,2,False,False,0.0,0.0,30,2
15a53045,15,1,2,2,False,False,0.0,0.0,30,2
15a53046,15,1,2,2,False,False,0.0,0.0,30,2
15a53047,15,1,0,0,False,False,0.0,0.0,30,2
15a53048,15,1,4,4,False,False,0.0,0.0,30,2
15a53049,15,1,2,2,False,False,0.0,0.0,30,2
15a53050,15,1,2,2,False,False,0.0,0.0,30,2
15a53051,15,1,0,0,False,False,0.0,0.0,30,2
15a53052,15,1,2,2,False,False,0.0,0.0,30,2
15a53053,15,1,2,2,False,False,0.0,0.0,30,2
15a53054,15,1,8,8,False,False,0.0,0.0,30,2
15a53055,15,1,6,6,False,False,0.0,0.0,30,2
15a53056,15,1,8,8,False,False,0.0,0.0,30,2
15a53057,15,1,2,2,False,False,0.0,0.0,30,2
15a53058,15,1,0,0,False,False,0.0,0.0,30,2
15a53059,15,1,2,2,False,False,0.0,0.0,30,2
15a53060,15,1,2,2,False,False,0.0,0.0,30,2
15a53061,15,1,4,4,False,False,0.0,0.0,30,2
15a53062,15,1,0,0,False,False,0.0,0.0,30,2
15a53063,15,1,4,4,False,False,0.0,0.0,30,2
15a53064,15,1,2,2,False,False,0.0,0.0,30,2
15a53065,15,1,2,2,False,False,0.0,0.0,30,2
15a53066,15,1,0,0,False,False,0.0,0.0,30,2
15a53067,15,1,2,2,False,False,0.0,0.0,30,2
15a53068,15,1,2,2,False,False,0.0,0.0,30,2
15a53069,15,1,8,8,False,False,0.0,0.0,30,2
15a53070,15,1,6,6,False,False,0.0,0.0,30,2
15a53071,15,1,2,2,False,False,0.0,0.0,30,2
15a53072,15,1,4,4,False,False,0.0,0.0,30,2
15a53073,15,1,8,8,False,False,0.0,0.0,30,2
15a53074,15,1,6,6,False,False,0.0,0.0,30,2
15a53075,15,1,6,6,False,False,0.0,0.0,30,2
15a53076,15,1,2,2,False,False,0.0,0.0,30,2
15a53077,15,1,6,6,False,False,0.0,0.0,30,2
15a53078,15,1,4,4,False,False,0.0,0.0,30,2
15a53079,15,1,4,4,False,False,0.0,0.0,30,2
15a53080,15,1,2,2,False,False,0.0,0.0,30,2
15a53081,15,1,2,2,False,False,0.0,0.0,30,2
15a53082,15,1,0,0,False,False,0.0,0.0,30,2
15a53083,15,1,0,0,False,False,0.0,0.0,30,2
15a53084,15,1,0,0,False,False,0.0,0.0,30,2
15a53085,15,1,4,4,False,False,0.0,0.0,30,2
15a53086,15,1,2,2,False,False,0.0,0.0,30,2
15a53087,15,1,2,2,False,False,0.0,0.0,30,2
15a53088,15,1,0,0,False,False,0.0,0.0,30,2
15a53089,15,1,2,2,False,False,0.0,0.0,30,2
15a53090,15,1,4,4,False,False,0.0,0.0,30,2
15a53091,15,1,8,8,False,False,0.0,0.0,30,2
15a53092,15,1,6,6,False,False,0.0,0.0,30,2
15a53093,15,1,6,6,False,False,0.0,0.0,30,2
15a53094,15,1,4,4,False,False,0.0,0.0,30,2
15a53095,15,1,0,0,False,False,0.0,0.0,30,2
15a53096,15,1,10,10,False,False,0.0,0.0,30,2
15a53097,15,1,8,8,False,False,0.0,0.0,30,2
15a53098,15,1,6,6,False,False,0.0,0.0,30,2
15a53099,15,1,8,8,False,False,0.0,0.0,30,2
15a53100,15,1,6,6,False,False,0.0,0.0,30,2
15a53101,15,1,0,0,False,False,0.0,0.0,30,2
15a53102,15,1,4,4,False,False,0.0,0.0,30,2
15a53103,15,1,2,2,False,False,0.0,0.0,30,2
15a53104,15,1,2,2,False,False,0.0,0.0,30,2
15a53105,15,1,2,2,False,False,0.0,0.0,30,2
15a53106,15,1,0,0,False,False,0.0,0.0,30,2
15a53107,15,1,0,0,False,False,0.0,0.0,30,2
15a53108,15,1,2,2,False,False,0.0,0.0,30,2
15a53109,15,1,4,4,False,False,0.0,0.0,30,2
15a53110,15,1,8,8,False,False,0.0,0.0,30,2
15a53111,15,1,6,6,False,False,0.0,0.0,30,2
15a53112,15,1,6,6,False,False,0.0,0.0,30,2
15a53113,15,1,4,4,False,False,0.0,0.0,30,2
15a53114,15,1,2,2,False,False,0.0,0.0,30,2
15a53115,15,1,6,6,False,False,0.0,0.0,30,2
15a53116,15,1,4,4,False,False,0.0,0.0,30,2
15a53117,15,1,2,2,False,False,0.0,0.0,30,2
15a53118,15,1,6,6,False,False,0.0,0.0,30,2
15a53119,15,1,4,4,False,False,0.0,0.0,30,2
15a53120,15,1,4,4,False,False,0.0,0.0,30,2
15a53121,15,1,0,0,False,False,0.0,0.0,30,2
15a53122,15,1,2,2,False,False,0.0,0.0,30,2
15a53123,15,1,0,0,False,False,0.0,0.0,30,2
15a53124,15,1,0,0,False,False,0.0,0.0,30,2
15a53125,15,1,4,4,False,False,0.0,0.0,30,2
15a53126,15,1,2,2,False,False,0.0,0.0,30,2
15a53127,15,1,2,2,False,False,0.0,0.0,30,2
15a53128,15,1,6,6,False,False,0.0,0.0,30,2
15a53129,15,1,2,2,False,False,0.0,0.0,30,2
15a53130,15,1,6,6,False,False,0.0,0.0,30,2
15a53131,15,1,4,4,False,False,0.0,0.0,30,2
15a53132,15,1,2,2,False,False,0.0,0.0,30,2
15a53133,15,1,2,2,False,False,0.0,0.0,30,2
15a53134,15,1,0,0,False,False,0.0,0.0,30,2
15a53135,15,1,2,2,False,False,0.0,0.0,30,2
15a53136,15,1,0,0,False,False,0.0,0.0,30,2
15a53137,15,1,0,0,False,False,0.0,0.0,30,2
15a53138,15,1,2,2,False,False,0.0,0.0,30,2
15a53139,15,1,10,10,False,False,0.0,0.0,30,2
15a53140,15,1,8,8,False,False,0.0,0.0,30,2
15a53141,15,1,8,8,False,False,0.0,0.0,30,2
15a53142,15,1,6,6,False,False,0.0,0.0,30,2
15a53143,15,1,10,10,False,False,0.0,0.0,30,2
15a53144,15,1,8,8,False,False,0.0,0.0,30,2
15a53145,15,1,6,6,False,False,0.0,0.0,30,2
15a53146,15,1,2,2,False,False,0.0,0.0,30,2
15a53147,15,1,0,0,False,False,0.0,0.0,30,2
15a53148,15,1,8,8,False,False,0.0,0.0,30,2
15a53149,15,1,6,6,False,False,0.0,0.0,30,2
15a53150,15,1,2,2,False,False,0.0,0.0,30,2
15a53151,15,1,0,0,False,False,0.0,0.0,30,2
15a53152,15,1,2,2,False,False,0.0,0.0,30,2
15a53153,15,1,2,2,False,False,0.0,0.0,30,2
15a53154,15,1,0,0,False,False,0.0,0.0,30,2
15a53155,15,1,4,4,False,False,0.0,0.0,30,2
15a53156,15,1,0,0,False,False,0.0,0.0,30,2
15a53157,15,1,2,2,False,False,0.0,0.0,30,2
15a53158,15,1,6,6,False,False,0.0,0.0,30,2
15a53159,15,1,0,0,False,False,0.0,0.0,30,2
15a53160,15,1,2,2,False,False,0.0,0.0,30,2
15a53161,15,1,2,2,False,False,0.0,0.0,30,2
15a53162,15,1,6,6,False,False,0.0,0.0,30,2
15a53163,15,1,4,4,False,False,0.0,0.0,30,2
15a53164,15,1,0,0,False,False,0.0,0.0,30,2
15a53165,15,1,2,2,False,False,0.0,0.0,30,2
15a53166,15,1,8,8,False,False,0.0,0.0,30,2
15a53167,15,1,6,6,False,False,0.0,0.0,30,2
15a53168,15,1,2,2,False,False,0.0,0.0,30,2
15a53169,15,1,2,2,False,False,0.0,0.0,30,2
15a53170,15,1,2,2,False,False,0.0,0.0,30,2
15a53171,15,1,2,2,False,False,0.0,0.0,30,2
15a53172,15,1,0,0,False,False,0.0,0.0,30,2
15a53173,15,1,2,2,False,False,0.0,0.0,30,2
15a53174,15,1,2,2,False,False,0.0,0.0,30,2
15a53175,15,1,2,2,False,False,0.0,0.0,30,2
15a53176,15,1,4,4,False,False,0.0,0.0,30,2
15a53177,15,1,2,2,False,False,0.0,0.0,30,2
15a53178,15,1,0,0,False,False,0.0,0.0,30,2
15a53179,15,1,2,2,False,False,0.0,0.0,30,2
15a53180,15,1,2,2,False,False,0.0,0.0,30,2
15a53181,15,1,2,2,False,False,0.0,0.0,30,2
15a53182,15,1,0,0,False,False,0.0,0.0,30,2
15a53183,15,1,6,6,False,False,0.0,0.0,30,2
15a53184,15,1,2,2,False,False,0.0,0.0,30,2
15a53185,15,1,2,2,False,False,0.0,0.0,30,2
15a53186,15,1,6,6,False,False,0.0,0.0,30,2
15a53187,15,1,4,4,False,False,0.0,0.0,30,2
15a53188,15,1,2,2,False,False,0.0,0.0,30,2
15a53189,15,1,4,4,False,False,0.0,0.0,30,2
15a53190,15,1,0,0,False,False,0.0,0.0,30,2
15a53191,15,1,6,6,False,False,0.0,0.0,30,2
15a53192,15,1,2,2,False,False,0.0,0.0,30,2
15a53193,15,1,0,0,False,False,0.0,0.0,30,2
15a53194,15,1,2,2,False,False,0.0,0.0,30,2
15a53195,15,1,2,2,False,False,0.0,0.0,30,2
15a53196,15,1,6,6,False,False,0.0,0.0,30,2
15a53197,15,1,4,4,False,False,0.0,0.0,30,2
15a53198,15,1,2,2,False,False,0.0,0.0,30,2
15a53199,15,1,0,0,False,False,0.0,0.0,30,2
15a53200,15,1,4,4,False,False,0.0,0.0,30,2
15a53201,15,1,0,0,False,False,0.0,0.0,30,2
15a53202,15,1,4,4,False,False,0.0,0.0,30,2
15a53203,15,1,2,2,False,False,0.0,0.0,30,2
15a53204,15,1,0,0,False,False,0.0,0.0,30,2
15a53205,15,1,2,2,False,False,0.0,0.0,30,2
15a53206,15,1,4,4,False,False,0.0,0.0,30,2
15a53207,15,1,0,0,False,False,0.0,0.0,30,2
15a53208,15,1,2,2,False,False,0.0,0.0,30,2
15a53209,15,1,4,4,False,False,0.0,0.0,30,2
15a53210,15,1,2,2,False,False,0.0,0.0,30,2
15a53211,15,1,2,2,False,False,0.0,0.0,30,2
15a53212,15,1,0,0,False,False,0.0,0.0,30,2
15a53213,15,1,2,2,False,False,0.0,0.0,30,2
15a53214,15,1,2,2,False,False,0.0,0.0,30,2
15a53215,15,1,0,0,False,False,0.0,0.0,30,2
15a53216,15,1,4,4,False,False,0.0,0.0,30,2
15a53217,15,1,0,0,False,False,0.0,0.0,30,2
15a53218,15,1,2,2,False,False,0.0,0.0,30,2
15a53219,15,1,2,2,False,False,0.0,0.0,30,2
15a53220,15,1,0,0,False,False,0.0,0.0,30,2
15a53221,15,1,4,4,False,False,0.0,0.0,30,2
15a53222,15,1,4,4,False,False,0.0,0.0,30,2
15a53223,15,1,4,4,False,False,0.0,0.0,30,2
15a53224,15,1,10,10,False,False,0.0,0.0,30,2
15a53225,15,1,8,8,False,False,0.0,0.0,30,2
15a53226,15,1,4,4,False,False,0.0,0.0,30,2
15a53227,15,1,0,0,False,False,0.0,0.0,30,2
15a53228,15,1,2,2,False,False,0.0,0.0,30,2
15a53229,15,1,2,2,False,False,0.0,0.0,30,2
15a53230,15,1,2,2,False,False,0.0,0.0,30,2
15a53231,15,1,8,8,False,False,0.0,0.0,30,2
15a53232,15,1,2,2,False,False,0.0,0.0,30,2
15a53233,15,1,0,0,False,False,0.0,0.0,30,2
15a53234,15,1,4,4,False,False,0.0,0.0,30,2
15a53235,15,1,0,0,False,False,0.0,0.0,30,2
15a53236,15,1,2,2,False,False,0.0,0.0,30,2
15a53237,15,1,2,2,False,False,0.0,0.0,30,2
15a53238,15,1,0,0,False,False,0.0,0.0,30,2
15a53239,15,1,6,6,False,False,0.0,0.0,30,2
15a53240,15,1,6,6,False,False,0.0,0.0,30,2
15a53241,15,1,2,2,False,False,0.0,0.0,30,2
15a53242,15,1,4,4,False,False,0.0,0.0,30,2
15a53243,15,1,4,4,False,False,0.0,0.0,30,2
15a53244,15,1,6,6,False,False,0.0,0.0,30,2
15a53245,15,1,2,2,False,False,0.0,0.0,30,2
15a53246,15,1,6,6,False,False,0.0,0.0,30,2
15a53247,15,1,2,2,False,False,0.0,0.0,30,2
15a53248,15,1,6,6,False,False,0.0,0.0,30,2
15a53249,15,1,0,0,False,False,0.0,0.0,30,2
15a53250,15,1,2,2,False,False,0.0,0.0,30,2
15a53251,15,1,2,2,False,False,0.0,0.0,30,2
15a53252,15,1,6,6,False,False,0.0,0.0,30,2
15a53253,15,1,2,2,False,False,0.0,0.0,30,2
15a53254,15,1,0,0,False,False,0.0,0.0,30,2
15a53255,15,1,2,2,False,False,0.0,0.0,30,2
15a53256,15,1,0,0,False,False,0.0,0.0,30,2
15a53257,15,1,6,6,False,False,0.0,0.0,30,2
15a53258,15,1,6,6,False,False,0.0,0.0,30,2
15a53259,15,1,4,4,False,False,0.0,0.0,30,2
15a53260,15,1,6,6,False,False,0.0,0.0,30,2
15a53261,15,1,0,0,False,False,0.0,0.0,30,2
15a53262,15,1,6,6,False,False,0.0,0.0,30,2
15a53263,15,1,4,4,False,False,0.0,0.0,30,2
15a53264,15,1,4,4,False,False,0.0,0.0,30,2
15a53265,15,1,0,0,False,False,0.0,0.0,30,2
15a53266,15,1,6,6,False,False,0.0,0.0,30,2
15a53267,15,1,0,0,False,False,0.0,0.0,30,2
15a53268,15,1,0,0,False,False,0.0,0.0,30,2
15a53269,15,1,0,0,False,False,0.0,0.0,30,2
15a53270,15,1,6,6,False,False,0.0,0.0,30,2
15a53271,15,1,6,6,False,False,0.0,0.0,30,2
15a53272,15,1,0,0,False,False,0.0,0.0,30,2
15a53273,15,1,2,2,False,False,0.0,0.0,30,2
15a53274,15,1,4,4,False,False,0.0,0.0,30,2
15a53275,15,1,2,2,False,False,0.0,0.0,30,2
15a53276,15,1,2,2,False,False,0.0,0.0,30,2
15a53277,15,1,0,0,False,False,0.0,0.0,30,2
15a53278,15,1,0,0,False,False,0.0,0.0,30,2
15a53279,15,1,4,4,False,False,0.0,0.0,30,2
15a53280,15,1,2,2,False,False,0.0,0.0,30,2
15a53281,15,1,4,4,False,False,0.0,0.0,30,2
15a53282,15,1,0,0,False,False,0.0,0.0,30,2
15a53283,15,1,2,2,False,False,0.0,0.0,30,2
15a53284,15,1,2,2,False,False,0.0,0.0,30,2
15a53285,15,1,2,2,False,False,0.0,0.0,30,2
15a53286,15,1,4,4,False,False,0.0,0.0,30,2
15a53287,15,1,2,2,False,False,0.0,0.0,30,2
15a53288,15,1,2,2,False,False,0.0,0.0,30,2
15a53289,15,1,0,0,False,False,0.0,0.0,30,2
15a53290,15,1,0,0,False,False,0.0,0.0,30,2
15a53291,15,1,0,0,False,False,0.0,0.0,30,2
15a53292,15,1,0,0,False,False,0.0,0.0,30,2
15a53293,15,1,0,0,False,False,0.0,0.0,30,2
15a53294,15,1,4,4,False,False,0.0,0.0,30,2
15a53295,15,1,2,2,False,False,0.0,0.0,30,2
15a53296,15,1,2,2,False,False,0.0,0.0,30,2
15a53297,15,1,0,0,False,False,0.0,0.0,30,2
15a53298,15,1,0,0,False,False,0.0,0.0,30,2
15a53299,15,1,0,0,False,False,0.0,0.0,30,2
15a53300,15,1,0,0,False,False,0.0,0.0,30,2
15a53301,15,1,0,0,False,False,0.0,0.0,30,2
15a53302,15,1,2,2,False,False,0.0,0.0,30,2
15a53303,15,1,2,2,False,False,0.0,0.0,30,2
15a53304,15,1,2,2,False,False,0.0,0.0,30,2
15a53305,15,1,0,0,False,False,0.0,0.0,30,2
15a53306,15,1,0,0,False,False,0.0,0.0,30,2
15a53307,15,1,4,4,False,False,0.0,0.0,30,2
15a53308,15,1,0,0,False,False,0.0,0.0,30,2
15a53309,15,1,2,2,False,False,0.0,0.0,30,2
15a53310,15,1,4,4,False,False,0.0,0.0,30,2
15a53311,15,1,2,2,False,False,0.0,0.0,30,2
15a53312,15,1,6,6,False,False,0.0,0.0,30,2
15a53313,15,1,6,6,False,False,0.0,0.0,30,2
15a53314,15,1,0,0,False,False,0.0,0.0,30,2
15a53315,15,1,4,4,False,False,0.0,0.0,30,2
15a53316,15,1,0,0,False,False,0.0,0.0,30,2
15a53317,15,1,2,2,False,False,0.0,0.0,30,2
15a53318,15,1,2,2,False,False,0.0,0.0,30,2
15a53319,15,1,2,2,False,False,0.0,0.0,30,2
15a53320,15,1,2,2,False,False,0.0,0.0,30,2
15a53321,15,1,2,2,False,False,0.0,0.0,30,2
15a53322,15,1,0,0,False,False,0.0,0.0,30,2
15a53323,15,1,2,2,False,False,0.0,0.0,30,2
15a53324,15,1,0,0,False,False,0.0,0.0,30,2
15a53325,15,1,2,2,False,False,0.0,0.0,30,2
15a53326,15,1,2,2,False,False,0.0,0.0,30,2
15a53327,15,1,0,0,False,False,0.0,0.0,30,2
15a53328,15,1,2,2,False,False,0.0,0.0,30,2
15a53329,15,1,2,2,False,False,0.0,0.0,30,2
15a53330,15,1,0,0,False,False,0.0,0.0,30,2
15a53331,15,1,2,2,False,False,0.0,0.0,30,2
15a53332,15,1,4,4,False,False,0.0,0.0,30,2
15a53333,15,1,4,4,False,False,0.0,0.0,30,2
15a53334,15,1,0,0,False,False,0.0,0.0,30,2
15a53335,15,1,2,2,False,False,0.0,0.0,30,2
15a53336,15,1,4,4,False,False,0.0,0.0,30,2
15a53337,15,1,2,2,False,False,0.0,0.0,30,2
15a53338,15,1,2,2,False,False,0.0,0.0,30,2
15a53339,15,1,2,2,False,False,0.0,0.0,30,2
15a53340,15,1,2,2,False,False,0.0,0.0,30,2
15a53341,15,1,0,0,False,False,0.0,0.0,30,2
15a53342,15,1,0,0,False,False,0.0,0.0,30,2
15a53343,15,1,0,0,False,False,0.0,0.0,30,2
15a53344,15,1,2,2,False,False,0.0,0.0,30,2
15a53345,15,1,0,0,False,False,0.0,0.0,30,2
15a53346,15,1,2,2,False,False,0.0,0.0,30,2
15a53347,15,1,6,6,False,False,0.0,0.0,30,2
15a53348,15,1,4,4,False,False,0.0,0.0,30,2
15a53349,15,1,2,2,False,False,0.0,0.0,30,2
15a53350,15,1,4,4,False,False,0.0,0.0,30,2
15a53351,15,1,2,2,False,False,0.0,0.0,30,2
15a53352,15,1,0,0,False,False,0.0,0.0,30,2
15a53353,15,1,0,0,False,False,0.0,0.0,30,2
15a53354,15,1,2,2,False,False,0.0,0.0,30,2
15a53355,15,1,2,2,False,False,0.0,0.0,30,2
15a53356,15,1,2,2,False,False,0.0,0.0,30,2
15a53357,15,1,6,6,False,False,0.0,0.0,30,2
15a53358,15,1,4,4,False,False,0.0,0.0,30,2
