knot_id_base,W_F,F_rank,F_support,stored_union_diagonal_count,F_tuple_group,F_reflection_orbit,stored_torsion_tuple_group,source_khovanov_id
15a03787,2,940,30,2,1147,1136,5216,15a03787
15a03788,2,860,30,2,1148,1137,5210,15a03788
15a03789,2,1012,30,2,1149,1138,1945,15a03789
15a03797,2,976,30,2,1141,1130,4912,15a03797
15a03832,2,638,30,2,1150,1139,4089,15a03832
15a03836,2,1054,30,2,1144,1133,3631,15a03836
15a03837,2,1054,30,2,1144,1133,3631,15a03837
15a03863,2,532,30,2,1151,1140,244,15a03863
15a03864,2,658,30,2,1152,1141,386,15a03864
15a03880,2,532,30,2,1151,1140,244,15a03880
15a03881,2,658,30,2,1152,1141,386,15a03881
15a03885,2,532,30,2,1153,1142,473,15a03885
15a03886,2,658,30,2,1154,1143,636,15a03886
15a03892,2,532,30,2,1153,1142,473,15a03892
15a03893,2,658,30,2,1154,1143,636,15a03893
15a03924,2,1054,30,2,1131,1120,4228,15a03924
15a03951,2,716,30,2,1155,1144,256,15a03951
15a03973,2,884,30,2,1156,1145,1916,15a03973
15a04021,2,716,30,2,1155,1144,256,15a04021
15a04038,2,738,30,2,1157,1146,4655,15a04038
15a04045,2,564,30,2,1158,1147,5448,15a04045
15a04076,2,764,30,2,1138,1127,5211,15a04076
15a04077,2,522,30,2,1139,1128,4993,15a04077
15a04111,2,784,30,2,1159,1148,1289,15a04111
15a04114,2,738,30,2,1157,1146,4655,15a04114
15a04123,2,1042,30,2,1160,1149,4257,15a04123
15a04134,2,820,30,2,1146,1135,5204,15a04134
15a04140,2,1012,30,2,1149,1138,1945,15a04140
15a04141,2,780,30,2,1161,1150,4379,15a04141
15a04143,2,940,30,2,1147,1136,5216,15a04143
15a04147,2,976,30,2,1141,1130,4912,15a04147
15a04161,2,622,30,2,1162,1151,1081,15a04161
15a04165,2,622,30,2,1162,1151,1081,15a04165
15a04168,2,622,30,2,1163,1152,1533,15a04168
15a04171,2,622,30,2,1163,1152,1533,15a04171
15a04189,2,820,30,2,1164,1153,1840,15a04189
15a04190,2,586,30,2,1165,1154,5262,15a04190
15a04191,2,820,30,2,1166,1155,5169,15a04191
15a04196,2,780,30,2,1161,1150,4379,15a04196
15a04229,2,784,30,2,1159,1148,1289,15a04229
15a04230,2,898,30,2,1142,1131,3619,15a04230
15a04291,2,1054,30,2,1167,1156,3659,15a04291
15a04308,2,976,30,2,1141,1130,4912,15a04308
15a04353,2,976,30,2,1132,1121,2578,15a04353
15a04367,2,856,30,2,1136,1125,286,15a04367
15a04427,2,564,30,2,1158,1147,5448,15a04427
15a04450,2,1054,30,2,1144,1133,3631,15a04450
15a04453,2,638,30,2,1150,1139,4089,15a04453
15a04457,2,808,30,2,1168,1157,5205,15a04457
15a04460,2,820,30,2,1164,1153,1840,15a04460
15a04461,2,586,30,2,1165,1154,5262,15a04461
15a04462,2,820,30,2,1166,1155,5169,15a04462
15a04466,2,860,30,2,1148,1137,5210,15a04466
15a04497,2,808,30,2,1168,1157,5205,15a04497
15a04505,2,586,30,2,1169,1158,1535,15a04505
15a04506,2,820,30,2,1170,1159,1936,15a04506
15a04508,2,792,30,2,1171,1160,2590,15a04508
15a04574,2,638,30,2,1172,1161,3452,15a04574
15a04578,2,1054,30,2,1173,1162,4253,15a04578
15a04597,2,1066,30,2,1143,1132,3623,15a04597
15a04618,2,858,30,2,1174,1163,1107,15a04618
15a04619,2,800,30,2,1175,1164,1826,15a04619
15a04705,2,976,30,2,1141,1130,4912,15a04705
15a04758,2,976,30,2,1132,1121,2578,15a04758
15a04789,2,638,30,2,1172,1161,3452,15a04789
15a04811,2,586,30,2,1169,1158,1535,15a04811
15a04812,2,820,30,2,1170,1159,1936,15a04812
15a04826,2,638,30,2,1172,1161,3452,15a04826
15a04831,2,976,30,2,1132,1121,2578,15a04831
15a04841,2,834,30,2,1176,1165,1132,15a04841
15a04842,2,620,30,2,1177,1166,1319,15a04842
15a04877,2,1054,30,2,1173,1162,4253,15a04877
15a04887,2,1042,30,2,1160,1149,4257,15a04887
15a04912,2,1000,30,2,1140,1129,1939,15a04912
15a04934,2,764,30,2,1178,1167,5212,15a04934
15a04982,2,940,30,2,1137,1126,1926,15a04982
15a04989,2,884,30,2,1156,1145,1916,15a04989
15a04991,2,770,30,2,1179,1168,5293,15a04991
15a04992,2,796,30,2,1180,1169,5194,15a04992
15a04994,2,1054,30,2,1167,1156,3659,15a04994
15a05040,2,1054,30,2,1173,1162,4253,15a05040
15a05044,2,1054,30,2,1173,1162,4253,15a05044
15a05049,2,638,30,2,1172,1161,3452,15a05049
15a05057,2,976,30,2,1132,1121,2578,15a05057
15a05079,2,792,30,2,1171,1160,2590,15a05079
15a05112,2,834,30,2,1176,1165,1132,15a05112
15a05113,2,620,30,2,1177,1166,1319,15a05113
15a05132,2,764,30,2,1178,1167,5212,15a05132
15a05149,2,976,30,2,1132,1121,2578,15a05149
15a05177,2,770,30,2,1179,1168,5293,15a05177
15a05178,2,796,30,2,1180,1169,5194,15a05178
15a05196,2,976,30,2,1141,1130,4912,15a05196
15a05221,2,640,30,2,1181,1170,5511,15a05221
15a05223,2,712,30,2,1182,1171,1837,15a05223
15a05225,2,532,30,2,1183,1172,5509,15a05225
15a05226,2,658,30,2,1184,1173,5483,15a05226
15a05227,2,370,30,2,1185,1174,1476,15a05227
15a05228,2,604,30,2,1186,1175,1835,15a05228
15a05229,2,568,30,2,1187,1176,1713,15a05229
15a05230,2,334,30,2,1188,1177,2079,15a05230
15a05231,2,640,30,2,1181,1170,5511,15a05231
15a05250,2,676,30,2,1189,1178,4806,15a05250
15a05254,2,676,30,2,1189,1178,4806,15a05254
15a05256,2,676,30,2,1190,1179,4372,15a05256
15a05259,2,676,30,2,1190,1179,4372,15a05259
15a05291,2,930,30,2,1191,1180,3492,15a05291
15a05300,2,798,30,2,1192,1181,5420,15a05300
15a05302,2,804,30,2,1193,1182,5532,15a05302
15a05303,2,578,30,2,1194,1183,5527,15a05303
15a05304,2,798,30,2,1192,1181,5420,15a05304
15a05317,2,590,30,2,1195,1184,357,15a05317
15a05318,2,822,30,2,1196,1185,3487,15a05318
15a05333,2,822,30,2,1196,1185,3487,15a05333
15a05334,2,590,30,2,1195,1184,357,15a05334
15a05341,2,752,30,2,1197,1186,4350,15a05341
15a05347,2,810,30,2,1198,1187,3441,15a05347
15a05368,2,804,30,2,1193,1182,5532,15a05368
15a05369,2,578,30,2,1194,1183,5527,15a05369
15a05384,2,586,30,2,1199,1188,2660,15a05384
15a05393,2,586,30,2,1199,1188,2660,15a05393
15a05394,2,586,30,2,1200,1189,3299,15a05394
15a05396,2,586,30,2,1200,1189,3299,15a05396
15a05407,2,694,30,2,1201,1190,3474,15a05407
15a05411,2,694,30,2,1201,1190,3474,15a05411
15a05444,2,800,30,2,1202,1191,4885,15a05444
15a05458,2,752,30,2,1197,1186,4350,15a05458
15a05460,2,810,30,2,1198,1187,3441,15a05460
15a05462,2,930,30,2,1191,1180,3492,15a05462
15a05481,2,794,30,2,1203,1192,3481,15a05481
15a05482,2,564,30,2,1204,1193,3795,15a05482
15a05495,2,800,30,2,1202,1191,4885,15a05495
15a05496,2,794,30,2,1203,1192,3481,15a05496
15a05497,2,564,30,2,1204,1193,3795,15a05497
15a05518,2,892,30,2,1205,1194,4840,15a05518
15a05522,2,892,30,2,1205,1194,4840,15a05522
15a05524,2,892,30,2,1206,1195,5153,15a05524
15a05527,2,892,30,2,1206,1195,5153,15a05527
15a05557,2,910,30,2,1112,1101,4213,15a05557
15a05561,2,910,30,2,1112,1101,4213,15a05561
15a05563,2,910,30,2,1113,1102,3624,15a05563
15a05566,2,910,30,2,1113,1102,3624,15a05566
15a05586,2,822,30,2,1207,1196,4178,15a05586
15a05591,2,1192,30,2,1208,1197,4937,15a05591
15a05592,2,1234,30,2,1209,1198,4254,15a05592
15a05615,2,822,30,2,1207,1196,4178,15a05615
15a05630,2,1100,30,2,1210,1199,5208,15a05630
15a05636,2,1100,30,2,1210,1199,5208,15a05636
15a05761,2,772,30,2,1211,1200,2475,15a05761
15a05789,2,826,30,2,1212,1201,1130,15a05789
15a05805,2,676,30,2,1213,1202,4348,15a05805
15a05814,2,1014,30,2,1214,1203,3606,15a05814
15a05880,2,676,30,2,1213,1202,4348,15a05880
15a05913,2,892,30,2,1215,1204,292,15a05913
15a05919,2,892,30,2,1215,1204,292,15a05919
15a05927,2,730,30,2,1216,1205,5267,15a05927
15a05933,2,730,30,2,1216,1205,5267,15a05933
15a05942,2,826,30,2,1212,1201,1130,15a05942
15a05950,2,842,30,2,1217,1206,4221,15a05950
15a06008,2,878,30,2,1218,1207,4203,15a06008
15a06017,2,772,30,2,1211,1200,2475,15a06017
15a06030,2,826,30,2,1212,1201,1130,15a06030
15a06034,2,826,30,2,1219,1208,663,15a06034
15a06044,2,730,30,2,1220,1209,3454,15a06044
15a06047,2,1014,30,2,1214,1203,3606,15a06047
15a06055,2,676,30,2,1213,1202,4348,15a06055
15a06058,2,676,30,2,1221,1210,4801,15a06058
15a06060,2,878,30,2,1218,1207,4203,15a06060
15a06065,2,892,30,2,1222,1211,1937,15a06065
15a06066,2,826,30,2,1212,1201,1130,15a06066
15a06068,2,892,30,2,1222,1211,1937,15a06068
15a06075,2,712,30,2,1223,1212,4843,15a06075
15a06076,2,842,30,2,1217,1206,4221,15a06076
15a06078,2,712,30,2,1223,1212,4843,15a06078
15a06079,2,676,30,2,1213,1202,4348,15a06079
15a06081,2,730,30,2,1220,1209,3454,15a06081
15a06084,2,676,30,2,1221,1210,4801,15a06084
15a06130,2,826,30,2,1219,1208,663,15a06130
15a06163,2,712,30,2,1224,1213,5149,15a06163
15a06181,2,712,30,2,1224,1213,5149,15a06181
15a06183,2,880,30,2,1225,1214,1890,15a06183
15a06264,2,640,30,2,1226,1215,281,15a06264
15a06265,2,640,30,2,1226,1215,281,15a06265
15a06328,2,932,30,2,1227,1216,3186,15a06328
15a06329,2,932,30,2,1228,1217,2593,15a06329
15a06342,2,712,30,2,1224,1213,5149,15a06342
15a06343,2,880,30,2,1225,1214,1890,15a06343
15a06394,2,640,30,2,1229,1218,488,15a06394
15a06395,2,640,30,2,1229,1218,488,15a06395
15a06396,2,550,30,2,1230,1219,630,15a06396
15a06397,2,550,30,2,1230,1219,630,15a06397
15a06483,2,712,30,2,1231,1220,4833,15a06483
15a06486,2,558,30,2,1232,1221,4994,15a06486
15a06499,2,712,30,2,1231,1220,4833,15a06499
15a06529,2,856,30,2,1233,1222,2592,15a06529
15a06536,2,830,30,2,1234,1223,4120,15a06536
15a06539,2,852,30,2,1235,1224,5213,15a06539
15a06540,2,860,30,2,1236,1225,1913,15a06540
15a06546,2,576,30,2,1237,1226,4359,15a06546
15a06574,2,766,30,2,1238,1227,4174,15a06574
15a06576,2,666,30,2,1097,1086,640,15a06576
15a06589,2,666,30,2,1097,1086,640,15a06589
15a06602,2,694,30,2,1239,1228,4654,15a06602
15a06605,2,558,30,2,1232,1221,4994,15a06605
15a06639,2,810,30,2,1240,1229,5304,15a06639
15a06644,2,932,30,2,1241,1230,1954,15a06644
15a06645,2,932,30,2,1228,1217,2593,15a06645
15a06669,2,626,30,2,1242,1231,4167,15a06669
15a06692,2,730,30,2,1243,1232,2746,15a06692
15a06706,2,830,30,2,1234,1223,4120,15a06706
15a06731,2,964,30,2,1244,1233,293,15a06731
15a06752,2,766,30,2,1238,1227,4174,15a06752
15a06842,2,504,30,2,1245,1234,5447,15a06842
15a06875,2,856,30,2,1233,1222,2592,15a06875
15a06881,2,810,30,2,1240,1229,5304,15a06881
15a06889,2,860,30,2,1236,1225,1913,15a06889
15a06891,2,852,30,2,1235,1224,5213,15a06891
15a06897,2,596,30,2,1246,1235,5155,15a06897
15a06921,2,856,30,2,1247,1236,2567,15a06921
15a06955,2,766,30,2,1248,1237,3573,15a06955
15a06972,2,964,30,2,1244,1233,293,15a06972
15a06975,2,850,30,2,1249,1238,1094,15a06975
15a06979,2,620,30,2,1250,1239,1259,15a06979
15a06983,2,676,30,2,1251,1240,5190,15a06983
15a07022,2,596,30,2,1246,1235,5155,15a07022
15a07051,2,932,30,2,1228,1217,2593,15a07051
15a07054,2,504,30,2,1245,1234,5447,15a07054
15a07064,2,694,30,2,1239,1228,4654,15a07064
15a07068,2,576,30,2,1237,1226,4359,15a07068
15a07101,2,766,30,2,1248,1237,3573,15a07101
15a07134,2,850,30,2,1249,1238,1094,15a07134
15a07138,2,620,30,2,1250,1239,1259,15a07138
15a07157,2,626,30,2,1242,1231,4167,15a07157
15a07209,2,722,30,2,1252,1241,3611,15a07209
15a07223,2,1008,30,2,1253,1242,1928,15a07223
15a07273,2,856,30,2,1247,1236,2567,15a07273
15a07283,2,676,30,2,1251,1240,5190,15a07283
15a07301,2,596,30,2,1254,1243,39,15a07301
15a07311,2,554,30,2,1255,1244,3312,15a07311
15a07395,2,730,30,2,1243,1232,2746,15a07395
15a07400,2,676,30,2,1256,1245,3176,15a07400
15a07419,2,1008,30,2,1253,1242,1928,15a07419
15a07464,2,694,30,2,1257,1246,3545,15a07464
15a07511,2,626,30,2,1258,1247,4651,15a07511
15a07519,2,932,30,2,1227,1216,3186,15a07519
15a07524,2,694,30,2,1259,1248,4096,15a07524
15a07528,2,584,30,2,1260,1249,4332,15a07528
15a07537,2,722,30,2,1252,1241,3611,15a07537
15a07551,2,596,30,2,1254,1243,39,15a07551
15a07577,2,694,30,2,1257,1246,3545,15a07577
15a07598,2,554,30,2,1255,1244,3312,15a07598
15a07622,2,676,30,2,1256,1245,3176,15a07622
15a07651,2,584,30,2,1260,1249,4332,15a07651
15a07657,2,694,30,2,1259,1248,4096,15a07657
15a07717,2,694,30,2,1261,1250,3498,15a07717
15a07728,2,932,30,2,1228,1217,2593,15a07728
15a07733,2,694,30,2,1261,1250,3498,15a07733
15a07760,2,932,30,2,1241,1230,1954,15a07760
15a07763,2,694,30,2,1261,1250,3498,15a07763
15a07783,2,626,30,2,1258,1247,4651,15a07783
15a07788,2,586,30,2,1262,1251,5281,15a07788
15a07790,2,730,30,2,1263,1252,4236,15a07790
15a07791,2,784,30,2,1264,1253,4924,15a07791
15a07792,2,730,30,2,1263,1252,4236,15a07792
15a07795,2,676,30,2,1265,1254,1836,15a07795
15a07796,2,820,30,2,1266,1255,1947,15a07796
15a07797,2,802,30,2,1267,1256,5305,15a07797
15a07798,2,784,30,2,1268,1257,4847,15a07798
15a07799,2,766,30,2,1269,1258,5490,15a07799
15a07802,2,604,30,2,1270,1259,2430,15a07802
15a07803,2,442,30,2,1271,1260,2682,15a07803
15a07804,2,784,30,2,1272,1261,5203,15a07804
15a07805,2,838,30,2,1273,1262,2838,15a07805
15a07806,2,424,30,2,1274,1263,3113,15a07806
15a07807,2,478,30,2,1275,1264,3406,15a07807
15a07808,2,784,30,2,1264,1253,4924,15a07808
15a07810,2,658,30,2,1276,1265,3459,15a07810
15a07811,2,406,30,2,1277,1266,1477,15a07811
15a07812,2,424,30,2,1278,1267,1703,15a07812
15a07813,2,568,30,2,1279,1268,1811,15a07813
15a07814,2,478,30,2,1280,1269,2107,15a07814
15a07816,2,694,30,2,1261,1250,3498,15a07816
15a07817,2,802,30,2,1267,1256,5305,15a07817
15a07818,2,820,30,2,1266,1255,1947,15a07818
15a07819,2,1000,30,2,1281,1270,4940,15a07819
15a07888,2,766,30,2,1282,1271,5419,15a07888
15a07894,2,766,30,2,1282,1271,5419,15a07894
15a07952,2,776,30,2,1283,1272,1293,15a07952
15a07960,2,932,30,2,1284,1273,5200,15a07960
15a07961,2,932,30,2,1285,1274,4897,15a07961
15a07965,2,862,30,2,1286,1275,4204,15a07965
15a07972,2,648,30,2,1287,1276,5369,15a07972
15a07993,2,862,30,2,1286,1275,4204,15a07993
15a08005,2,638,30,2,1288,1277,5528,15a08005
15a08017,2,856,30,2,1289,1278,4894,15a08017
15a08020,2,900,30,2,1290,1279,5533,15a08020
15a08021,2,812,30,2,1291,1280,4382,15a08021
15a08042,2,638,30,2,1288,1277,5528,15a08042
15a08073,2,932,30,2,1292,1281,4431,15a08073
15a08074,2,932,30,2,1285,1274,4897,15a08074
15a08114,2,648,30,2,1287,1276,5369,15a08114
15a08135,2,856,30,2,1289,1278,4894,15a08135
15a08137,2,812,30,2,1291,1280,4382,15a08137
15a08139,2,900,30,2,1290,1279,5533,15a08139
15a08154,2,856,30,2,1293,1282,4849,15a08154
