scope,input_family,tuple_group,n_knots,n_pairs,n_width_values,n_free_reflection_orbits,width_diff_pairs,F_diff_mod_reflection_pairs,F_reflection_only_pairs,stored_torsion_direct_diff_pairs
atlas,HOMFLY_PT_plus_Theta,139643,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,139706,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,139711,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,139752,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,139802,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,139841,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,139876,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,139916,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,139955,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,139998,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140091,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140198,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140282,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140325,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140479,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140526,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140542,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140543,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140557,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140626,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140662,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140663,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140710,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140792,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140813,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140834,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140836,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140841,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,140940,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141002,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141113,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141237,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141290,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141302,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141356,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141412,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141473,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141528,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141538,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141548,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141649,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141659,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141702,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141813,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141843,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141871,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141872,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141969,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141970,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141974,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141975,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141980,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141992,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,141994,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142185,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142213,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142221,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142227,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142241,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142430,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142445,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142521,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142522,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142576,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142588,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142589,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142591,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142705,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142756,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142828,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142843,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142877,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142878,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142898,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142899,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,142960,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143077,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143141,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143142,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143148,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143161,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143237,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143338,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143355,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143492,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143550,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143600,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143602,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143665,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143666,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143678,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143744,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143798,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143828,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143885,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,143980,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144003,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144088,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144188,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144246,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144253,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144316,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144340,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144430,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144449,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144494,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144520,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144524,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144592,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144667,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,144738,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145005,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145006,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145010,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145143,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145238,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145273,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145389,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145417,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145435,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145517,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145519,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145588,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145603,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145689,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145706,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145805,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145856,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145867,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,145883,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146014,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146036,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146047,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146129,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146150,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146215,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146252,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146321,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146322,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146393,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146447,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146494,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146551,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146553,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146575,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146650,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146826,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146846,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146937,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146952,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,146985,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147053,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147070,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147071,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147100,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147181,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147192,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147198,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147215,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147303,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147346,2,1,1,1,0,0,1,1
atlas,HOMFLY_PT_plus_Theta,147533,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147534,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147539,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147655,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147737,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147817,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147819,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147845,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147855,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147868,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147897,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,147900,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148031,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148061,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148088,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148276,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148338,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148364,3,3,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148385,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148433,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148487,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148489,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148540,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148659,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148663,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148682,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,148852,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149058,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149085,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149096,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149206,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149217,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149254,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149325,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149347,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149351,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149434,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149689,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149724,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149772,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149872,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149873,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149877,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,149982,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150036,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150048,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150058,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150085,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150107,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150174,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150181,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150184,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150242,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150296,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150461,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150488,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150537,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150714,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150715,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150723,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150852,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150868,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,150878,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151001,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151102,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151137,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151140,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151141,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151178,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151358,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151376,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151382,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151389,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151476,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151512,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151558,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151567,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151671,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151674,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151730,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151872,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151873,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151881,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,151943,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152122,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152123,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152172,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152176,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152210,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152301,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152380,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152393,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152437,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152618,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152679,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152701,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152726,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,152807,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153076,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153089,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153159,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153175,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153214,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153219,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153231,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153276,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153381,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153391,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153429,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153444,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153609,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153675,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153786,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,153881,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154007,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154033,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154101,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154175,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154198,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154245,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154250,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154251,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154252,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154464,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154513,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154514,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154518,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154608,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154664,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154670,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154741,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154783,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154818,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,154905,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155025,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155071,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155145,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155146,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155200,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155241,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155244,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155267,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155319,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155362,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155364,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155396,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155505,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155533,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155596,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155744,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,155897,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156014,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156015,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156082,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156155,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156271,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156328,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156544,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156558,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156567,4,6,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156574,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156575,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156608,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156754,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156809,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156812,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,156840,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157003,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157008,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157010,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157020,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157101,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157109,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157180,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157187,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157242,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157274,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157291,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157349,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157367,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157368,2,1,1,2,0,1,0,1
atlas,HOMFLY_PT_plus_Theta,157388,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157418,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157458,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157526,2,1,1,1,0,0,0,0
atlas,HOMFLY_PT_plus_Theta,157599,2,1,1,1,0,0,0,0
