scope,input_family,tuple_group,knot_id_base,split,W_F,F_rank,F_support,stored_union_diagonal_count,F_tuple_group,F_reflection_orbit,stored_torsion_tuple_group
atlas,HOMFLY_PT_plus_Theta,211246,14a01233,train,2,638,28,2,228,227,3570
atlas,HOMFLY_PT_plus_Theta,211254,15n051939,train,3,192,35,3,4218,4150,894
atlas,HOMFLY_PT_plus_Theta,211254,15n052327,test,3,192,35,3,4218,4150,894
atlas,HOMFLY_PT_plus_Theta,211338,15n118319,train,3,156,29,3,5268,5183,1979
atlas,HOMFLY_PT_plus_Theta,211338,15n118344,test,3,156,29,3,5268,5183,1979
atlas,HOMFLY_PT_plus_Theta,211340,15n117666,train,3,274,37,3,5237,5154,4126
atlas,HOMFLY_PT_plus_Theta,211340,15n117689,train,3,274,37,3,5237,5154,4126
atlas,HOMFLY_PT_plus_Theta,211355,15a31599,train,2,694,30,2,1935,1919,3475
atlas,HOMFLY_PT_plus_Theta,211355,15a53875,test,2,694,30,2,1935,1919,3475
atlas,HOMFLY_PT_plus_Theta,211402,15n027222,train,3,156,36,3,3644,3601,4959
atlas,HOMFLY_PT_plus_Theta,211402,15n028041,test,3,156,36,3,3644,3601,4959
atlas,HOMFLY_PT_plus_Theta,211470,11a112,train,2,126,22,2,7,7,2649
atlas,HOMFLY_PT_plus_Theta,211470,13n1903,train,2,126,22,2,7,7,2649
atlas,HOMFLY_PT_plus_Theta,211496,15n118063,val,3,224,35,3,5245,5162,2002
atlas,HOMFLY_PT_plus_Theta,211496,15n118137,train,3,224,35,3,5245,5162,2002
atlas,HOMFLY_PT_plus_Theta,211496,15n118525,train,3,224,35,3,5245,5162,2002
atlas,HOMFLY_PT_plus_Theta,211496,15n118631,train,3,224,35,3,5245,5162,2002
atlas,HOMFLY_PT_plus_Theta,211596,15n137003,test,3,150,33,3,5462,5369,1005
atlas,HOMFLY_PT_plus_Theta,211596,15n137011,train,3,150,33,3,5462,5369,1005
atlas,HOMFLY_PT_plus_Theta,211597,15n134165,val,3,150,33,3,5462,5369,1005
atlas,HOMFLY_PT_plus_Theta,211597,15n134170,train,3,150,33,3,5462,5369,1005
atlas,HOMFLY_PT_plus_Theta,211616,15n039571,test,3,196,36,3,3993,3936,920
atlas,HOMFLY_PT_plus_Theta,211616,15n039626,test,3,196,36,3,3993,3936,920
atlas,HOMFLY_PT_plus_Theta,211630,15a62335,val,2,626,30,2,2436,2411,4074
atlas,HOMFLY_PT_plus_Theta,211630,15a64308,val,2,626,30,2,2436,2411,4074
atlas,HOMFLY_PT_plus_Theta,211689,15a13955,test,2,694,30,2,1490,1476,4081
atlas,HOMFLY_PT_plus_Theta,211689,15a49156,val,2,694,30,2,1490,1476,4081
atlas,HOMFLY_PT_plus_Theta,211771,14n02294,val,2,176,22,2,605,602,2361
atlas,HOMFLY_PT_plus_Theta,211771,14n02375,train,2,176,22,2,605,602,2361
atlas,HOMFLY_PT_plus_Theta,211777,15n117606,train,2,436,24,2,5232,5149,1951
atlas,HOMFLY_PT_plus_Theta,211777,15n117629,val,2,436,24,2,5232,5149,1951
atlas,HOMFLY_PT_plus_Theta,211795,15a22996,val,2,604,30,2,1693,1677,3800
atlas,HOMFLY_PT_plus_Theta,211795,15a49219,train,2,604,30,2,1693,1677,3800
atlas,HOMFLY_PT_plus_Theta,211837,15a25364,train,2,876,30,2,1731,1715,4869
atlas,HOMFLY_PT_plus_Theta,211837,15a25848,train,2,876,30,2,1731,1715,4869
atlas,HOMFLY_PT_plus_Theta,211838,15a58379,val,2,876,30,2,1731,1715,4869
atlas,HOMFLY_PT_plus_Theta,211838,15a58388,train,2,876,30,2,1731,1715,4869
atlas,HOMFLY_PT_plus_Theta,211838,15a59086,test,2,876,30,2,1731,1715,4869
atlas,HOMFLY_PT_plus_Theta,211838,15a59133,train,2,876,30,2,1731,1715,4869
atlas,HOMFLY_PT_plus_Theta,211841,15a09984,train,2,884,30,2,1371,984,4889
atlas,HOMFLY_PT_plus_Theta,211841,15a10015,train,2,884,30,2,1371,984,4889
atlas,HOMFLY_PT_plus_Theta,211885,15a34122,train,2,352,30,2,1958,1942,2301
atlas,HOMFLY_PT_plus_Theta,211885,15a54417,train,2,352,30,2,1958,1942,2301
atlas,HOMFLY_PT_plus_Theta,212128,15a15567,train,2,514,30,2,1536,1521,5250
atlas,HOMFLY_PT_plus_Theta,212128,15a15834,val,2,514,30,2,1536,1521,5250
atlas,HOMFLY_PT_plus_Theta,212158,15a09100,val,2,622,30,2,1325,1314,1563
atlas,HOMFLY_PT_plus_Theta,212158,15a09101,train,2,622,30,2,1325,1314,1563
atlas,HOMFLY_PT_plus_Theta,212242,15n102072,train,2,360,26,2,5139,5056,3782
atlas,HOMFLY_PT_plus_Theta,212242,15n102216,train,2,360,26,2,5139,5056,3782
atlas,HOMFLY_PT_plus_Theta,212263,15n039761,train,2,316,26,2,4045,3987,3769
atlas,HOMFLY_PT_plus_Theta,212263,15n039833,train,2,316,26,2,4045,3987,3769
atlas,HOMFLY_PT_plus_Theta,212268,13n2185,test,2,240,22,2,170,169,3859
atlas,HOMFLY_PT_plus_Theta,212268,13n2229,train,2,240,22,2,170,169,3859
atlas,HOMFLY_PT_plus_Theta,212281,15n029573,test,2,278,26,2,3715,3664,4603
atlas,HOMFLY_PT_plus_Theta,212281,15n029582,test,2,278,26,2,3715,3664,4603
atlas,HOMFLY_PT_plus_Theta,212393,15n004136,train,2,364,26,2,2648,2622,1245
atlas,HOMFLY_PT_plus_Theta,212393,15n004265,train,2,364,26,2,2648,2622,1245
atlas,HOMFLY_PT_plus_Theta,212394,15n103035,train,2,460,26,2,5153,5070,3830
atlas,HOMFLY_PT_plus_Theta,212394,15n110085,train,2,460,26,2,5153,5070,3830
atlas,HOMFLY_PT_plus_Theta,212419,15n075154,train,2,352,26,2,4541,4469,4450
atlas,HOMFLY_PT_plus_Theta,212419,15n075686,test,2,352,26,2,4541,4469,4450
atlas,HOMFLY_PT_plus_Theta,212450,15n062388,train,2,244,26,2,4400,4330,4720
atlas,HOMFLY_PT_plus_Theta,212450,15n062393,train,2,244,26,2,4400,4330,4720
atlas,HOMFLY_PT_plus_Theta,212458,15n090507,train,3,212,36,3,4941,4863,2354
atlas,HOMFLY_PT_plus_Theta,212458,15n115862,train,3,212,36,3,4941,4863,2354
atlas,HOMFLY_PT_plus_Theta,212506,15a27731,train,2,766,30,2,1795,1779,2798
atlas,HOMFLY_PT_plus_Theta,212506,15a27776,test,2,766,30,2,1795,1779,2798
atlas,HOMFLY_PT_plus_Theta,212517,15n022036,train,2,298,26,2,3460,3420,163
atlas,HOMFLY_PT_plus_Theta,212517,15n022037,val,2,298,26,2,3460,3420,163
atlas,HOMFLY_PT_plus_Theta,212674,15n079125,train,3,130,33,3,4755,4679,2212
atlas,HOMFLY_PT_plus_Theta,212674,15n079129,train,3,130,33,3,4755,4679,2212
atlas,HOMFLY_PT_plus_Theta,212744,15a13953,test,2,640,30,2,1488,1474,4347
atlas,HOMFLY_PT_plus_Theta,212744,15a49155,val,2,640,30,2,1488,1474,4347
atlas,HOMFLY_PT_plus_Theta,212797,15n122712,train,2,630,26,2,5359,5271,3644
atlas,HOMFLY_PT_plus_Theta,212797,15n123108,train,2,630,26,2,5359,5271,3644
atlas,HOMFLY_PT_plus_Theta,212851,15a04168,train,2,622,30,2,1163,1152,1533
atlas,HOMFLY_PT_plus_Theta,212851,15a04171,train,2,622,30,2,1163,1152,1533
atlas,HOMFLY_PT_plus_Theta,212897,15a28276,train,2,658,30,2,1837,1821,3418
atlas,HOMFLY_PT_plus_Theta,212897,15a53781,train,2,658,30,2,1837,1821,3418
atlas,HOMFLY_PT_plus_Theta,212955,15n000788,val,3,224,32,3,2539,2513,186
atlas,HOMFLY_PT_plus_Theta,212955,15n000944,train,3,224,32,3,2539,2513,186
atlas,HOMFLY_PT_plus_Theta,213002,15n099313,train,3,236,35,3,5054,4972,1745
atlas,HOMFLY_PT_plus_Theta,213002,15n099615,train,3,236,35,3,5054,4972,1745
atlas,HOMFLY_PT_plus_Theta,213041,13n0536,train,3,92,31,3,122,122,890
atlas,HOMFLY_PT_plus_Theta,213041,13n0551,train,3,92,31,3,122,122,890
atlas,HOMFLY_PT_plus_Theta,213087,15n038222,train,2,172,26,2,3918,3862,773
atlas,HOMFLY_PT_plus_Theta,213087,15n038227,train,2,172,26,2,3918,3862,773
atlas,HOMFLY_PT_plus_Theta,213215,15a66161,train,2,880,30,2,2461,2436,750
atlas,HOMFLY_PT_plus_Theta,213215,15a66268,train,2,880,30,2,2461,2436,750
atlas,HOMFLY_PT_plus_Theta,213219,15n052848,train,2,64,20,2,4224,4156,88
atlas,HOMFLY_PT_plus_Theta,213219,15n052849,train,2,64,20,2,4224,4156,88
atlas,HOMFLY_PT_plus_Theta,213245,15n002620,train,3,242,37,3,2613,2587,3995
atlas,HOMFLY_PT_plus_Theta,213245,15n003588,val,3,242,37,3,2613,2587,3995
atlas,HOMFLY_PT_plus_Theta,213246,15n029110,train,3,242,37,3,2613,2587,3995
atlas,HOMFLY_PT_plus_Theta,213246,15n029376,train,3,242,37,3,2613,2587,3995
atlas,HOMFLY_PT_plus_Theta,213247,15n028926,train,3,242,37,3,2613,2587,3995
atlas,HOMFLY_PT_plus_Theta,213247,15n029249,train,3,242,37,3,2613,2587,3995
atlas,HOMFLY_PT_plus_Theta,213300,14n03449,train,2,272,24,2,677,674,533
atlas,HOMFLY_PT_plus_Theta,213300,14n03830,val,2,272,24,2,677,674,533
atlas,HOMFLY_PT_plus_Theta,213325,15n039622,train,3,200,36,3,4018,3961,228
atlas,HOMFLY_PT_plus_Theta,213325,15n039642,train,3,200,36,3,4018,3961,228
atlas,HOMFLY_PT_plus_Theta,213325,15n039865,train,3,200,36,3,4018,3961,228
atlas,HOMFLY_PT_plus_Theta,213325,15n039888,train,3,200,36,3,4018,3961,228
atlas,HOMFLY_PT_plus_Theta,213465,15a01144,train,2,766,30,2,1025,1014,4642
atlas,HOMFLY_PT_plus_Theta,213465,15a01151,train,2,766,30,2,1025,1014,4642
atlas,HOMFLY_PT_plus_Theta,213571,14a04354,val,2,442,28,2,332,331,2714
atlas,HOMFLY_PT_plus_Theta,213571,14a04364,train,2,442,28,2,332,331,2714
atlas,HOMFLY_PT_plus_Theta,213596,15n034842,test,2,442,26,2,3859,3803,2875
atlas,HOMFLY_PT_plus_Theta,213596,15n034843,train,2,442,26,2,3859,3803,2875
atlas,HOMFLY_PT_plus_Theta,213615,15a15535,train,2,804,30,2,1527,1512,3152
atlas,HOMFLY_PT_plus_Theta,213615,15a15831,train,2,804,30,2,1527,1512,3152
atlas,HOMFLY_PT_plus_Theta,213617,15a15575,train,2,804,30,2,1527,1512,3152
atlas,HOMFLY_PT_plus_Theta,213617,15a15837,train,2,804,30,2,1527,1512,3152
atlas,HOMFLY_PT_plus_Theta,213718,15a29260,train,2,778,30,2,1876,1860,4102
atlas,HOMFLY_PT_plus_Theta,213718,15a29521,train,2,778,30,2,1876,1860,4102
atlas,HOMFLY_PT_plus_Theta,213889,15a57412,test,2,474,30,2,2330,2309,2039
atlas,HOMFLY_PT_plus_Theta,213889,15a57446,train,2,474,30,2,2330,2309,2039
atlas,HOMFLY_PT_plus_Theta,213988,14n14209,test,3,124,33,3,896,887,4479
atlas,HOMFLY_PT_plus_Theta,213988,14n14224,val,3,124,33,3,896,887,4479
atlas,HOMFLY_PT_plus_Theta,213989,15n068944,train,3,232,36,3,4483,4411,1419
atlas,HOMFLY_PT_plus_Theta,213989,15n106193,train,3,232,36,3,4483,4411,1419
atlas,HOMFLY_PT_plus_Theta,213999,15n004474,train,3,202,35,3,2655,2629,3704
atlas,HOMFLY_PT_plus_Theta,213999,15n004617,train,3,202,35,3,2655,2629,3704
atlas,HOMFLY_PT_plus_Theta,213999,15n032340,train,3,202,35,3,2655,2629,3704
atlas,HOMFLY_PT_plus_Theta,214000,15a19672,train,2,712,30,2,1629,1614,2537
atlas,HOMFLY_PT_plus_Theta,214000,15a19685,test,2,712,30,2,1629,1614,2537
atlas,HOMFLY_PT_plus_Theta,214030,15n014332,train,2,170,24,2,3203,3171,4597
atlas,HOMFLY_PT_plus_Theta,214030,15n017744,train,2,170,24,2,3203,3171,4597
atlas,HOMFLY_PT_plus_Theta,214053,15n104533,train,3,178,36,3,5163,5080,3984
atlas,HOMFLY_PT_plus_Theta,214053,15n114003,train,3,178,36,3,5163,5080,3984
atlas,HOMFLY_PT_plus_Theta,214068,15a07810,train,2,658,30,2,1276,1265,3459
atlas,HOMFLY_PT_plus_Theta,214068,15a21337,test,2,658,30,2,1276,1265,3459
atlas,HOMFLY_PT_plus_Theta,214185,15a08021,train,2,812,30,2,1291,1280,4382
atlas,HOMFLY_PT_plus_Theta,214185,15a08137,train,2,812,30,2,1291,1280,4382
atlas,HOMFLY_PT_plus_Theta,214244,15a58370,val,2,946,30,2,2355,2333,3587
atlas,HOMFLY_PT_plus_Theta,214244,15a58386,test,2,946,30,2,2355,2333,3587
atlas,HOMFLY_PT_plus_Theta,214244,15a59084,train,2,946,30,2,2355,2333,3587
atlas,HOMFLY_PT_plus_Theta,214244,15a59134,train,2,946,30,2,2355,2333,3587
atlas,HOMFLY_PT_plus_Theta,214284,15n022171,train,2,94,20,2,3463,3423,1438
atlas,HOMFLY_PT_plus_Theta,214284,15n022692,val,2,94,20,2,3463,3423,1438
atlas,HOMFLY_PT_plus_Theta,214314,14n07566,test,2,190,24,2,801,793,962
atlas,HOMFLY_PT_plus_Theta,214314,14n07673,train,2,190,24,2,801,793,962
atlas,HOMFLY_PT_plus_Theta,214316,15a05805,train,2,676,30,2,1213,1202,4348
atlas,HOMFLY_PT_plus_Theta,214316,15a05880,train,2,676,30,2,1213,1202,4348
atlas,HOMFLY_PT_plus_Theta,214317,15a42318,val,2,676,30,2,1213,1202,4348
atlas,HOMFLY_PT_plus_Theta,214317,15a48778,train,2,676,30,2,1213,1202,4348
atlas,HOMFLY_PT_plus_Theta,214324,14n05125,train,2,262,24,2,732,724,651
atlas,HOMFLY_PT_plus_Theta,214324,14n05501,train,2,262,24,2,732,724,651
atlas,HOMFLY_PT_plus_Theta,214399,14a13117,train,2,720,28,2,452,450,4437
atlas,HOMFLY_PT_plus_Theta,214399,14a13490,test,2,720,28,2,452,450,4437
atlas,HOMFLY_PT_plus_Theta,214427,15n121040,test,3,194,37,3,5319,5232,3709
atlas,HOMFLY_PT_plus_Theta,214427,15n121137,train,3,194,37,3,5319,5232,3709
atlas,HOMFLY_PT_plus_Theta,214531,15n011295,train,2,176,24,2,3092,3064,2292
atlas,HOMFLY_PT_plus_Theta,214531,15n067024,test,2,176,24,2,3092,3064,2292
atlas,HOMFLY_PT_plus_Theta,214561,15n019508,test,2,526,26,2,3249,3216,2183
atlas,HOMFLY_PT_plus_Theta,214561,15n021273,train,2,526,26,2,3249,3216,2183
atlas,HOMFLY_PT_plus_Theta,214562,15n015491,val,2,526,26,2,3249,3216,2183
atlas,HOMFLY_PT_plus_Theta,214562,15n018215,train,2,526,26,2,3249,3216,2183
atlas,HOMFLY_PT_plus_Theta,214563,15n015942,val,2,526,26,2,3249,3216,2183
atlas,HOMFLY_PT_plus_Theta,214563,15n017541,val,2,526,26,2,3249,3216,2183
atlas,HOMFLY_PT_plus_Theta,214571,15n015220,train,4,54,33,4,3240,3207,5047
atlas,HOMFLY_PT_plus_Theta,214571,15n033376,test,4,54,33,4,3240,3207,5047
atlas,HOMFLY_PT_plus_Theta,214576,14a12949,train,2,540,28,2,448,446,1792
atlas,HOMFLY_PT_plus_Theta,214576,14a13061,train,2,540,28,2,448,446,1792
atlas,HOMFLY_PT_plus_Theta,214688,15n075205,test,3,214,36,3,4557,4484,605
atlas,HOMFLY_PT_plus_Theta,214688,15n075836,train,3,214,36,3,4557,4484,605
atlas,HOMFLY_PT_plus_Theta,214689,15n075199,train,3,214,36,3,4557,4484,605
atlas,HOMFLY_PT_plus_Theta,214689,15n075830,val,3,214,36,3,4557,4484,605
atlas,HOMFLY_PT_plus_Theta,214743,15n050025,train,3,210,36,3,4177,4109,122
atlas,HOMFLY_PT_plus_Theta,214743,15n060425,train,3,210,36,3,4177,4109,122
atlas,HOMFLY_PT_plus_Theta,214744,15n049929,test,3,210,36,3,4177,4109,122
atlas,HOMFLY_PT_plus_Theta,214744,15n060418,train,3,210,36,3,4177,4109,122
atlas,HOMFLY_PT_plus_Theta,214780,15n028713,train,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,214780,15n028742,train,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,214780,15n095428,train,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,214780,15n095431,val,3,274,36,3,2871,2844,2934
atlas,HOMFLY_PT_plus_Theta,214788,15a58061,train,2,592,30,2,2348,2326,745
atlas,HOMFLY_PT_plus_Theta,214788,15a58168,train,2,592,30,2,2348,2326,745
atlas,HOMFLY_PT_plus_Theta,214815,15a62865,train,2,990,30,2,2430,2405,1143
atlas,HOMFLY_PT_plus_Theta,214815,15a62873,train,2,990,30,2,2430,2405,1143
atlas,HOMFLY_PT_plus_Theta,214816,15a62089,val,2,990,30,2,2430,2405,1143
atlas,HOMFLY_PT_plus_Theta,214816,15a62091,train,2,990,30,2,2430,2405,1143
atlas,HOMFLY_PT_plus_Theta,214915,15n004475,train,3,240,34,3,2656,2630,5353
atlas,HOMFLY_PT_plus_Theta,214915,15n004619,val,3,240,34,3,2656,2630,5353
atlas,HOMFLY_PT_plus_Theta,215019,15n004892,train,2,274,24,2,2675,2649,4686
atlas,HOMFLY_PT_plus_Theta,215019,15n004895,train,2,274,24,2,2675,2649,4686
atlas,HOMFLY_PT_plus_Theta,215100,15a45476,train,2,750,30,2,2199,2179,999
atlas,HOMFLY_PT_plus_Theta,215100,15a47705,train,2,750,30,2,2199,2179,999
atlas,HOMFLY_PT_plus_Theta,215124,15a27650,train,2,584,30,2,1743,1727,4767
atlas,HOMFLY_PT_plus_Theta,215124,15a27911,val,2,584,30,2,1743,1727,4767
atlas,HOMFLY_PT_plus_Theta,215200,12n060,test,2,100,20,2,24,24,1691
atlas,HOMFLY_PT_plus_Theta,215200,12n061,train,2,100,20,2,24,24,1691
atlas,HOMFLY_PT_plus_Theta,215202,14a00486,train,2,558,28,2,206,205,3470
atlas,HOMFLY_PT_plus_Theta,215202,14a00731,train,2,558,28,2,206,205,3470
atlas,HOMFLY_PT_plus_Theta,215224,15a05300,val,2,798,30,2,1192,1181,5420
atlas,HOMFLY_PT_plus_Theta,215224,15a05304,train,2,798,30,2,1192,1181,5420
atlas,HOMFLY_PT_plus_Theta,215259,14n14196,train,2,172,22,2,891,882,569
atlas,HOMFLY_PT_plus_Theta,215259,14n14333,train,2,172,22,2,891,882,569
atlas,HOMFLY_PT_plus_Theta,215268,15a25496,train,2,882,30,2,1732,1716,4239
atlas,HOMFLY_PT_plus_Theta,215268,15a26295,train,2,882,30,2,1732,1716,4239
atlas,HOMFLY_PT_plus_Theta,215306,15n028818,train,2,234,24,2,3687,3636,1629
atlas,HOMFLY_PT_plus_Theta,215306,15n029066,val,2,234,24,2,3687,3636,1629
atlas,HOMFLY_PT_plus_Theta,215318,15n034965,train,2,406,26,2,3866,3810,431
atlas,HOMFLY_PT_plus_Theta,215318,15n034977,train,2,406,26,2,3866,3810,431
atlas,HOMFLY_PT_plus_Theta,215362,15n039568,train,2,298,24,2,3992,3935,1637
atlas,HOMFLY_PT_plus_Theta,215362,15n039574,train,2,298,24,2,3992,3935,1637
atlas,HOMFLY_PT_plus_Theta,215412,15n020484,test,3,184,37,3,3401,3368,902
atlas,HOMFLY_PT_plus_Theta,215412,15n021196,val,3,184,37,3,3401,3368,902
atlas,HOMFLY_PT_plus_Theta,215427,15n016787,train,2,246,24,2,3331,3298,1633
atlas,HOMFLY_PT_plus_Theta,215427,15n019415,train,2,246,24,2,3331,3298,1633
atlas,HOMFLY_PT_plus_Theta,215469,15n040426,train,2,344,26,2,4055,3997,821
atlas,HOMFLY_PT_plus_Theta,215469,15n040440,train,2,344,26,2,4055,3997,821
atlas,HOMFLY_PT_plus_Theta,215480,14n04557,test,3,212,33,3,705,698,1749
atlas,HOMFLY_PT_plus_Theta,215480,14n04612,train,3,212,33,3,705,698,1749
atlas,HOMFLY_PT_plus_Theta,215516,15a34401,train,2,766,30,2,1963,1947,5493
atlas,HOMFLY_PT_plus_Theta,215516,15a38754,train,2,766,30,2,1963,1947,5493
atlas,HOMFLY_PT_plus_Theta,215579,15a13792,train,2,964,30,2,1482,1468,4424
atlas,HOMFLY_PT_plus_Theta,215579,15a14931,train,2,964,30,2,1482,1468,4424
atlas,HOMFLY_PT_plus_Theta,215580,15a13797,train,2,964,30,2,1482,1468,4424
atlas,HOMFLY_PT_plus_Theta,215580,15a14934,test,2,964,30,2,1482,1468,4424
atlas,HOMFLY_PT_plus_Theta,215596,15n011240,test,2,532,26,2,3077,3049,3855
atlas,HOMFLY_PT_plus_Theta,215596,15n011241,train,2,532,26,2,3077,3049,3855
atlas,HOMFLY_PT_plus_Theta,215596,15n021091,val,2,532,26,2,3077,3049,3855
atlas,HOMFLY_PT_plus_Theta,215708,14a00787,train,2,532,28,2,225,224,4802
atlas,HOMFLY_PT_plus_Theta,215708,14a00789,test,2,532,28,2,225,224,4802
atlas,HOMFLY_PT_plus_Theta,215729,15n026323,val,2,252,26,2,3626,3583,226
atlas,HOMFLY_PT_plus_Theta,215729,15n026786,train,2,252,26,2,3626,3583,226
atlas,HOMFLY_PT_plus_Theta,215731,15a41851,train,2,838,30,2,2132,2113,3560
atlas,HOMFLY_PT_plus_Theta,215731,15a41917,train,2,838,30,2,2132,2113,3560
atlas,HOMFLY_PT_plus_Theta,215753,15a12139,train,2,802,30,2,1424,1410,4160
atlas,HOMFLY_PT_plus_Theta,215753,15a12147,test,2,802,30,2,1424,1410,4160
atlas,HOMFLY_PT_plus_Theta,215799,15n039448,test,2,334,26,2,3953,3897,989
atlas,HOMFLY_PT_plus_Theta,215799,15n039503,test,2,334,26,2,3953,3897,989
atlas,HOMFLY_PT_plus_Theta,215799,15n039919,train,2,334,26,2,3953,3897,989
atlas,HOMFLY_PT_plus_Theta,215799,15n039940,val,2,334,26,2,3953,3897,989
atlas,HOMFLY_PT_plus_Theta,215870,15n076698,train,2,476,26,2,4694,4620,4452
atlas,HOMFLY_PT_plus_Theta,215870,15n080418,train,2,476,26,2,4694,4620,4452
atlas,HOMFLY_PT_plus_Theta,215878,15n083269,train,2,438,26,2,4857,4781,4054
atlas,HOMFLY_PT_plus_Theta,215878,15n083619,train,2,438,26,2,4857,4781,4054
atlas,HOMFLY_PT_plus_Theta,215911,14n01638,train,2,390,24,2,571,568,3446
atlas,HOMFLY_PT_plus_Theta,215911,14n02233,train,2,390,24,2,571,568,3446
atlas,HOMFLY_PT_plus_Theta,215949,15a03187,train,2,824,30,2,1125,1114,4824
atlas,HOMFLY_PT_plus_Theta,215949,15a03206,train,2,824,30,2,1125,1114,4824
atlas,HOMFLY_PT_plus_Theta,216048,15n054094,val,3,114,30,3,4287,4219,5050
atlas,HOMFLY_PT_plus_Theta,216048,15n109470,train,3,114,30,3,4287,4219,5050
atlas,HOMFLY_PT_plus_Theta,216052,15a10215,train,2,832,30,2,1377,1363,1909
atlas,HOMFLY_PT_plus_Theta,216052,15a10247,train,2,832,30,2,1377,1363,1909
atlas,HOMFLY_PT_plus_Theta,216069,15a03106,train,2,844,30,2,1123,1112,1827
atlas,HOMFLY_PT_plus_Theta,216069,15a03406,test,2,844,30,2,1123,1112,1827
atlas,HOMFLY_PT_plus_Theta,216094,15a01296,train,2,958,30,2,1030,1019,4208
atlas,HOMFLY_PT_plus_Theta,216094,15a01335,train,2,958,30,2,1030,1019,4208
atlas,HOMFLY_PT_plus_Theta,216140,15a09643,train,2,532,30,2,1353,1341,1810
atlas,HOMFLY_PT_plus_Theta,216140,15a38438,test,2,532,30,2,1353,1341,1810
atlas,HOMFLY_PT_plus_Theta,216162,15n076696,val,2,212,22,2,4692,4618,1970
atlas,HOMFLY_PT_plus_Theta,216162,15n080417,val,2,212,22,2,4692,4618,1970
atlas,HOMFLY_PT_plus_Theta,216214,15n022295,train,2,114,22,2,3468,3428,1582
atlas,HOMFLY_PT_plus_Theta,216214,15n023032,test,2,114,22,2,3468,3428,1582
atlas,HOMFLY_PT_plus_Theta,216475,15n054114,train,2,190,22,2,4291,4223,3752
atlas,HOMFLY_PT_plus_Theta,216475,15n109479,train,2,190,22,2,4291,4223,3752
atlas,HOMFLY_PT_plus_Theta,216540,15n145469,train,3,152,34,3,5515,5418,921
atlas,HOMFLY_PT_plus_Theta,216540,15n154202,train,3,152,34,3,5515,5418,921
atlas,HOMFLY_PT_plus_Theta,216573,15n085531,test,2,280,24,2,4889,4812,4777
atlas,HOMFLY_PT_plus_Theta,216573,15n107957,train,2,280,24,2,4889,4812,4777
atlas,HOMFLY_PT_plus_Theta,216613,15n133944,train,3,110,27,3,5457,5364,2647
atlas,HOMFLY_PT_plus_Theta,216613,15n141857,train,3,110,27,3,5457,5364,2647
atlas,HOMFLY_PT_plus_Theta,216623,15n100525,train,2,544,26,2,5130,5047,4455
atlas,HOMFLY_PT_plus_Theta,216623,15n101204,train,2,544,26,2,5130,5047,4455
atlas,HOMFLY_PT_plus_Theta,216642,15a21723,val,2,514,30,2,1676,1660,629
atlas,HOMFLY_PT_plus_Theta,216642,15a21724,train,2,514,30,2,1676,1660,629
atlas,HOMFLY_PT_plus_Theta,216739,15n005719,train,2,454,26,2,2736,2710,2185
atlas,HOMFLY_PT_plus_Theta,216739,15n006042,train,2,454,26,2,2736,2710,2185
atlas,HOMFLY_PT_plus_Theta,216763,14a00051,train,2,478,28,2,193,192,3447
atlas,HOMFLY_PT_plus_Theta,216763,14a00054,test,2,478,28,2,193,192,3447
atlas,HOMFLY_PT_plus_Theta,216804,15n059397,train,3,242,37,3,4352,4284,3350
atlas,HOMFLY_PT_plus_Theta,216804,15n068017,val,3,242,37,3,4352,4284,3350
atlas,HOMFLY_PT_plus_Theta,216805,15n093769,train,3,242,37,3,4352,4284,3350
